VISN,VAMC,FIPS,COUNTY,STATE
20,Portland VA Medical Center-Vancouver,53011,Clark,Washington
20,Portland VA Medical Center-Vancouver,53005,Benton,Washington
20,Portland VA Medical Center-Vancouver,41071,Yamhill,Washington
20,Portland VA Medical Center-Vancouver,41069,Wheeler,Washington
20,Portland VA Medical Center-Vancouver,41067,Washington,Washington
20,Portland VA Medical Center-Vancouver,41065,Wasco,Washington
20,Portland VA Medical Center-Vancouver,41057,Tillamook,Washington
20,Portland VA Medical Center-Vancouver,41055,Sherman,Washington
20,Portland VA Medical Center-Vancouver,41053,Polk,Washington
20,Portland VA Medical Center-Vancouver,41051,Multnomah,Washington
20,Portland VA Medical Center-Vancouver,41049,Morrow,Washington
20,Portland VA Medical Center-Vancouver,41047,Marion,Washington
20,Portland VA Medical Center-Vancouver,41043,Linn,Washington
20,Portland VA Medical Center-Vancouver,41041,Lincoln,Washington
20,Portland VA Medical Center-Vancouver,41039,Lane,Washington
20,Portland VA Medical Center-Vancouver,41037,Lake,Washington
20,Portland VA Medical Center-Vancouver,41035,Klamath,Washington
20,Portland VA Medical Center-Vancouver,41031,Jefferson,Washington
20,Portland VA Medical Center-Vancouver,41027,Hood River,Washington
20,Portland VA Medical Center-Vancouver,41025,Harney,Washington
20,Portland VA Medical Center-Vancouver,41023,Grant,Washington
20,Portland VA Medical Center-Vancouver,41021,Gilliam,Washington
20,Portland VA Medical Center-Vancouver,41017,Deschutes,Washington
20,Portland VA Medical Center-Vancouver,41013,Crook,Washington
20,Portland VA Medical Center-Vancouver,41009,Columbia,Washington
20,Portland VA Medical Center-Vancouver,41007,Clatsop,Washington
20,Portland VA Medical Center-Vancouver,41005,Clackamas,Washington
20,Portland VA Medical Center-Vancouver,41003,Benton,Washington
20,Roseburg VA Medical Center,41033,Josephine,Oregon
20,Roseburg VA Medical Center,41029,Jackson,Oregon
20,Roseburg VA Medical Center,41019,Douglas,Oregon
20,Roseburg VA Medical Center,41015,Curry,Oregon
20,Roseburg VA Medical Center,41011,Coos,Oregon
20,Roseburg VA Medical Center,06093,Siskiyou,Oregon
20,Roseburg VA Medical Center,06023,Humboldt,Oregon
20,Roseburg VA Medical Center,06015,Del Norte,Oregon
20,Seattle VA Medical Center,53073,Whatcom,Washington
20,Seattle VA Medical Center,53067,Thurston,Washington
20,Seattle VA Medical Center,53061,Snohomish,Washington
20,Seattle VA Medical Center,53057,Skagit,Washington
20,Seattle VA Medical Center,53055,San Juan,Washington
20,Seattle VA Medical Center,53053,Pierce,Washington
20,Seattle VA Medical Center,53047,Okanogan,Washington
20,Seattle VA Medical Center,53045,Mason,Washington
20,Seattle VA Medical Center,53037,Kittitas,Washington
20,Seattle VA Medical Center,53035,Kitsap,Washington
20,Seattle VA Medical Center,53033,King,Washington
20,Seattle VA Medical Center,53031,Jefferson,Washington
20,Seattle VA Medical Center,53029,Island,Washington
20,Seattle VA Medical Center,53009,Clallam,Washington
20,Seattle VA Medical Center,53007,Chelan,Washington
20,White City VA Medical Center,32031,Washoe,Oregon
20,White City VA Medical Center,06049,Modoc,Oregon
21,Fresno VA Medical Center,06107,Tulare,California
21,Fresno VA Medical Center,06029,Kern,California
21,North Las Vegas VA Medical Center,32003,Clark,Nevada
21,North Las Vegas VA Medical Center,06071,San Bernardino,Nevada
21,Palo Alto VA Medical Center,06109,Tuolumne,California
21,Palo Alto VA Medical Center,06099,Stanislaus,California
21,Palo Alto VA Medical Center,06087,Santa Cruz,California
21,Palo Alto VA Medical Center,06085,Santa Clara,California
21,Palo Alto VA Medical Center,06081,San Mateo,California
21,Palo Alto VA Medical Center,06079,San Luis Obispo,California
21,Palo Alto VA Medical Center,06077,San Joaquin,California
21,Palo Alto VA Medical Center,06075,San Francisco,California
21,Palo Alto VA Medical Center,06069,San Benito,California
21,Palo Alto VA Medical Center,06067,Sacramento,California
21,Palo Alto VA Medical Center,06053,Monterey,California
21,Palo Alto VA Medical Center,06051,Mono,California
21,Palo Alto VA Medical Center,06047,Merced,California
21,Palo Alto VA Medical Center,06043,Mariposa,California
21,Palo Alto VA Medical Center,06039,Madera,California
21,Palo Alto VA Medical Center,06031,Kings,California
21,Palo Alto VA Medical Center,06019,Fresno,California
21,Palo Alto VA Medical Center,06013,Contra Costa,California
21,Palo Alto VA Medical Center,06009,Calaveras,California
21,Palo Alto VA Medical Center,06005,Amador,California
21,Palo Alto VA Medical Center,06003,Alpine,California
21,Palo Alto VA Medical Center,06001,Alameda,California
21,Palo Alto VA Medical Center-Livermore,06113,Yolo,California
21,Palo Alto VA Medical Center-Livermore,06105,Trinity,California
21,Palo Alto VA Medical Center-Livermore,06097,Sonoma,California
21,Palo Alto VA Medical Center-Livermore,06095,Solano,California
21,Palo Alto VA Medical Center-Livermore,06055,Napa,California
21,Palo Alto VA Medical Center-Livermore,06045,Mendocino,California
21,Palo Alto VA Medical Center-Livermore,06041,Marin,California
21,Palo Alto VA Medical Center-Livermore,06033,Lake,California
21,Palo Alto VA Medical Center-Livermore,06021,Glenn,California
21,Palo Alto VA Medical Center-Livermore,06011,Colusa,California
21,Palo Alto VA Medical Center-Menlo Park,06109,Tuolumne,California
21,Palo Alto VA Medical Center-Menlo Park,06099,Stanislaus,California
21,Palo Alto VA Medical Center-Menlo Park,06087,Santa Cruz,California
21,Palo Alto VA Medical Center-Menlo Park,06085,Santa Clara,California
21,Palo Alto VA Medical Center-Menlo Park,06081,San Mateo,California
21,Palo Alto VA Medical Center-Menlo Park,06079,San Luis Obispo,California
21,Palo Alto VA Medical Center-Menlo Park,06077,San Joaquin,California
21,Palo Alto VA Medical Center-Menlo Park,06075,San Francisco,California
21,Palo Alto VA Medical Center-Menlo Park,06069,San Benito,California
21,Palo Alto VA Medical Center-Menlo Park,06067,Sacramento,California
21,Palo Alto VA Medical Center-Menlo Park,06053,Monterey,California
21,Palo Alto VA Medical Center-Menlo Park,06051,Mono,California
21,Palo Alto VA Medical Center-Menlo Park,06047,Merced,California
21,Palo Alto VA Medical Center-Menlo Park,06043,Mariposa,California
21,Palo Alto VA Medical Center-Menlo Park,06039,Madera,California
21,Palo Alto VA Medical Center-Menlo Park,06031,Kings,California
21,Palo Alto VA Medical Center-Menlo Park,06019,Fresno,California
21,Palo Alto VA Medical Center-Menlo Park,06013,Contra Costa,California
21,Palo Alto VA Medical Center-Menlo Park,06009,Calaveras,California
21,Palo Alto VA Medical Center-Menlo Park,06005,Amador,California
21,Palo Alto VA Medical Center-Menlo Park,06003,Alpine,California
21,Palo Alto VA Medical Center-Menlo Park,06001,Alameda,California
21,San Francisco VA Medical Center,06113,Yolo,California
21,San Francisco VA Medical Center,06105,Trinity,California
21,San Francisco VA Medical Center,06097,Sonoma,California
21,San Francisco VA Medical Center,06095,Solano,California
21,San Francisco VA Medical Center,06055,Napa,California
21,San Francisco VA Medical Center,06045,Mendocino,California
21,San Francisco VA Medical Center,06041,Marin,California
21,San Francisco VA Medical Center,06033,Lake,California
21,San Francisco VA Medical Center,06021,Glenn,California
21,San Francisco VA Medical Center,06011,Colusa,California
21,Spark M. Matsunaga Department of Veterans Affairs Medical Center,15009,Maui,Hawaii
21,Spark M. Matsunaga Department of Veterans Affairs Medical Center,15007,Kauai,Hawaii
21,Spark M. Matsunaga Department of Veterans Affairs Medical Center,15005,Kalawao,Hawaii
21,Spark M. Matsunaga Department of Veterans Affairs Medical Center,15003,Honolulu,Hawaii
21,Spark M. Matsunaga Department of Veterans Affairs Medical Center,15001,Hawaii,Hawaii
22,Bob Stump Department of Veterans Affairs Medical Center,04025,Yavapai,Arizona
22,Jerry L. Pettis Memorial Veterans' Hospital,06073,San Diego,California
22,Jerry L. Pettis Memorial Veterans' Hospital,06065,Riverside,California
22,Jerry L. Pettis Memorial Veterans' Hospital,06059,Orange,California
22,Jerry L. Pettis Memorial Veterans' Hospital,06037,Los Angeles,California
22,Jerry L. Pettis Memorial Veterans' Hospital,06025,Imperial,California
22,Jerry L. Pettis Memorial Veterans' Hospital,04012,La Paz,California
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35061,Valencia,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35057,Torrance,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35053,Socorro,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35049,Santa Fe,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35043,Sandoval,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35033,Mora,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35031,McKinley,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35028,Los Alamos,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35027,Lincoln,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35023,Hidalgo,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35017,Grant,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35006,Cibola,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35003,Catron,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,35001,Bernalillo,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,04011,Greenlee,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,04009,Graham,New Mexico
22,Raymond G. Murphy Department of Veterans Affairs Medical Center,04003,Cochise,New Mexico
22,San Diego VA Medical Center,04027,Yuma,California
22,Sepulveda VA Medical Center,06111,Ventura,California
22,Sepulveda VA Medical Center,06083,Santa Barbara,California
22,Tibor Rubin VA Medical Center,06111,Ventura,California
22,Tibor Rubin VA Medical Center,06083,Santa Barbara,California
22,Tucson VA Medical Center,04023,Santa Cruz,Arizona
22,Tucson VA Medical Center,04021,Pinal,Arizona
22,Tucson VA Medical Center,04019,Pima,Arizona
22,Tucson VA Medical Center,04013,Maricopa,Arizona
22,Tucson VA Medical Center,04007,Gila,Arizona
22,West Los Angeles VA Medical Center,06111,Ventura,California
22,West Los Angeles VA Medical Center,06083,Santa Barbara,California
23,Des Moines VA Medical Center,27099,Mower,Iowa
23,Des Moines VA Medical Center,27047,Freeborn,Iowa
23,Des Moines VA Medical Center,19197,Wright,Iowa
23,Des Moines VA Medical Center,19195,Worth,Iowa
23,Des Moines VA Medical Center,19189,Winnebago,Iowa
23,Des Moines VA Medical Center,19187,Webster,Iowa
23,Des Moines VA Medical Center,19181,Warren,Iowa
23,Des Moines VA Medical Center,19179,Wapello,Iowa
23,Des Moines VA Medical Center,19171,Tama,Iowa
23,Des Moines VA Medical Center,19169,Story,Iowa
23,Des Moines VA Medical Center,19157,Poweshiek,Iowa
23,Des Moines VA Medical Center,19153,Polk,Iowa
23,Des Moines VA Medical Center,19135,Monroe,Iowa
23,Des Moines VA Medical Center,19131,Mitchell,Iowa
23,Des Moines VA Medical Center,19127,Marshall,Iowa
23,Des Moines VA Medical Center,19125,Marion,Iowa
23,Des Moines VA Medical Center,19123,Mahaska,Iowa
23,Des Moines VA Medical Center,19121,Madison,Iowa
23,Des Moines VA Medical Center,19117,Lucas,Iowa
23,Des Moines VA Medical Center,19107,Keokuk,Iowa
23,Des Moines VA Medical Center,19099,Jasper,Iowa
23,Des Moines VA Medical Center,19095,Iowa,Iowa
23,Des Moines VA Medical Center,19089,Howard,Iowa
23,Des Moines VA Medical Center,19083,Hardin,Iowa
23,Des Moines VA Medical Center,19081,Hancock,Iowa
23,Des Moines VA Medical Center,19079,Hamilton,Iowa
23,Des Moines VA Medical Center,19075,Grundy,Iowa
23,Des Moines VA Medical Center,19073,Greene,Iowa
23,Des Moines VA Medical Center,19069,Franklin,Iowa
23,Des Moines VA Medical Center,19067,Floyd,Iowa
23,Des Moines VA Medical Center,19053,Decatur,Iowa
23,Des Moines VA Medical Center,19049,Dallas,Iowa
23,Des Moines VA Medical Center,19039,Clarke,Iowa
23,Des Moines VA Medical Center,19037,Chickasaw,Iowa
23,Des Moines VA Medical Center,19033,Cerro Gordo,Iowa
23,Des Moines VA Medical Center,19025,Calhoun,Iowa
23,Des Moines VA Medical Center,19023,Butler,Iowa
23,Des Moines VA Medical Center,19017,Bremer,Iowa
23,Des Moines VA Medical Center,19015,Boone,Iowa
23,Des Moines VA Medical Center,19013,Black Hawk,Iowa
23,Des Moines VA Medical Center,19011,Benton,Iowa
23,Fargo VA Medical Center,46031,Corson,North Dakota
23,Fargo VA Medical Center,38103,Wells,North Dakota
23,Fargo VA Medical Center,38101,Ward,North Dakota
23,Fargo VA Medical Center,38099,Walsh,North Dakota
23,Fargo VA Medical Center,38097,Traill,North Dakota
23,Fargo VA Medical Center,38095,Towner,North Dakota
23,Fargo VA Medical Center,38093,Stutsman,North Dakota
23,Fargo VA Medical Center,38091,Steele,North Dakota
23,Fargo VA Medical Center,38089,Stark,North Dakota
23,Fargo VA Medical Center,38085,Sioux,North Dakota
23,Fargo VA Medical Center,38083,Sheridan,North Dakota
23,Fargo VA Medical Center,38079,Rolette,North Dakota
23,Fargo VA Medical Center,38077,Richland,North Dakota
23,Fargo VA Medical Center,38075,Renville,North Dakota
23,Fargo VA Medical Center,38073,Ransom,North Dakota
23,Fargo VA Medical Center,38071,Ramsey,North Dakota
23,Fargo VA Medical Center,38069,Pierce,North Dakota
23,Fargo VA Medical Center,38067,Pembina,North Dakota
23,Fargo VA Medical Center,38065,Oliver,North Dakota
23,Fargo VA Medical Center,38063,Nelson,North Dakota
23,Fargo VA Medical Center,38061,Mountrail,North Dakota
23,Fargo VA Medical Center,38059,Morton,North Dakota
23,Fargo VA Medical Center,38057,Mercer,North Dakota
23,Fargo VA Medical Center,38055,McLean,North Dakota
23,Fargo VA Medical Center,38049,McHenry,North Dakota
23,Fargo VA Medical Center,38047,Logan,North Dakota
23,Fargo VA Medical Center,38045,LaMoure,North Dakota
23,Fargo VA Medical Center,38043,Kidder,North Dakota
23,Fargo VA Medical Center,38041,Hettinger,North Dakota
23,Fargo VA Medical Center,38039,Griggs,North Dakota
23,Fargo VA Medical Center,38037,Grant,North Dakota
23,Fargo VA Medical Center,38035,Grand Forks,North Dakota
23,Fargo VA Medical Center,38031,Foster,North Dakota
23,Fargo VA Medical Center,38029,Emmons,North Dakota
23,Fargo VA Medical Center,38027,Eddy,North Dakota
23,Fargo VA Medical Center,38025,Dunn,North Dakota
23,Fargo VA Medical Center,38019,Cavalier,North Dakota
23,Fargo VA Medical Center,38017,Cass,North Dakota
23,Fargo VA Medical Center,38015,Burleigh,North Dakota
23,Fargo VA Medical Center,38013,Burke,North Dakota
23,Fargo VA Medical Center,38009,Bottineau,North Dakota
23,Fargo VA Medical Center,38007,Billings,North Dakota
23,Fargo VA Medical Center,38005,Benson,North Dakota
23,Fargo VA Medical Center,38003,Barnes,North Dakota
23,Fargo VA Medical Center,38001,Adams,North Dakota
23,Fargo VA Medical Center,27135,Roseau,North Dakota
23,Fargo VA Medical Center,27125,Red Lake,North Dakota
23,Fargo VA Medical Center,27119,Polk,North Dakota
23,Fargo VA Medical Center,27113,Pennington,North Dakota
23,Fargo VA Medical Center,27107,Norman,North Dakota
23,Fargo VA Medical Center,27089,Marshall,North Dakota
23,Fargo VA Medical Center,27087,Mahnomen,North Dakota
23,Fargo VA Medical Center,27077,Lake of the Woods,North Dakota
23,Fargo VA Medical Center,27071,Koochiching,North Dakota
23,Fargo VA Medical Center,27069,Kittson,North Dakota
23,Fargo VA Medical Center,27029,Clearwater,North Dakota
23,Fargo VA Medical Center,27027,Clay,North Dakota
23,Fargo VA Medical Center,27005,Becker,North Dakota
23,Fort Meade VA Medical Center,46137,Ziebach,South Dakota
23,Fort Meade VA Medical Center,46121,Todd,South Dakota
23,Fort Meade VA Medical Center,46119,Sully,South Dakota
23,Fort Meade VA Medical Center,46117,Stanley,South Dakota
23,Fort Meade VA Medical Center,46105,Perkins,South Dakota
23,Fort Meade VA Medical Center,46103,Pennington,South Dakota
23,Fort Meade VA Medical Center,46102,Oglala Lakota,South Dakota
23,Fort Meade VA Medical Center,46095,Mellette,South Dakota
23,Fort Meade VA Medical Center,46093,Meade,South Dakota
23,Fort Meade VA Medical Center,46081,Lawrence,South Dakota
23,Fort Meade VA Medical Center,46075,Jones,South Dakota
23,Fort Meade VA Medical Center,46071,Jackson,South Dakota
23,Fort Meade VA Medical Center,46065,Hughes,South Dakota
23,Fort Meade VA Medical Center,46055,Haakon,South Dakota
23,Fort Meade VA Medical Center,46047,Fall River,South Dakota
23,Fort Meade VA Medical Center,46041,Dewey,South Dakota
23,Fort Meade VA Medical Center,46033,Custer,South Dakota
23,Fort Meade VA Medical Center,46007,Bennett,South Dakota
